train_loss,test_loss
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
0.007818827079073793,0.0010117854997943874
